experiment,source_experiment,mode,condition,model_short,model_id,reasoning,problem_id,level,difficulty,difficulty_label,is_26_research,v4flash_score,v4flash_pass,v4pro_score,gemini_score,pass_at_1_v4flash,n_branches,cost_usd,elapsed_s,error
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.031423,471.31,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,0,False,0,1,,3,0.022869,422.65,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-004,IMO-easy,1,competition-hard,False,6,True,1,7,,3,0.036975,526.01,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-005,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.035345,395.1,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-006,IMO-hard,1,competition-hard,False,0,False,0,1,,3,0.020846,650.62,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-007,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.049007,1308.26,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-008,IMO-medium,1,competition-hard,False,0,False,0,7,,3,0.034251,640.41,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-009,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.014642,302.42,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-010,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.013773,498.95,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-011,IMO-medium,1,competition-hard,False,0,False,0,1,,3,0.013282,258.05,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-012,IMO-hard,1,competition-hard,False,0,False,1,7,,3,0.027924,351.51,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-013,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.046081,647.36,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-014,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.016585,340.86,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-015,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.020129,605.85,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-016,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.017228,359.44,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-017,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.032374,1842.75,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-018,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.020635,252.19,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-019,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.025925,316.79,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-020,IMO-medium,1,competition-hard,False,0,False,0,7,,3,0.028395,660.42,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-021,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.024695,459.65,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-022,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.035326,1014.62,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-023,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.021917,236.11,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-024,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.022099,132.11,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-025,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.028164,411.32,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-026,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.023798,609.95,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-027,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.021306,418.37,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-028,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.058955,889.94,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,1,6,,3,0.028372,768.73,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Advanced-030,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.017211,252.86,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-001,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.022651,466.52,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-002,pre-IMO,0,pre-competition,False,7,True,7,7,,3,0.020978,331.63,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-003,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.014584,283.79,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-004,IMO-easy,1,competition-hard,False,0,False,1,6,,3,0.023598,546.92,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-005,IMO-easy,1,competition-hard,False,0,False,0,1,,3,0.034349,907.47,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-006,IMO-medium,1,competition-hard,False,0,False,0,7,,3,0.023026,585.64,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-007,IMO-medium,1,competition-hard,False,0,False,0,1,,3,0.034426,261.4,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-008,pre-IMO,0,pre-competition,False,0,False,0,0,,3,0.018403,360.55,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-009,IMO-easy,1,competition-hard,False,1,False,0,1,,3,0.018511,678.67,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-010,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.023213,330.12,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-011,IMO-easy,1,competition-hard,False,7,True,7,0,,3,0.052117,995.76,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-012,IMO-medium,1,competition-hard,False,6,True,6,7,,3,0.049165,919.83,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-013,pre-IMO,0,pre-competition,False,7,True,6,7,,3,0.027459,701.92,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-014,pre-IMO,0,pre-competition,False,6,True,6,7,,3,0.046377,980.42,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-015,pre-IMO,0,pre-competition,False,7,True,7,7,,3,0.033705,698.18,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-016,pre-IMO,0,pre-competition,False,7,True,7,7,,3,0.045312,670.99,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,7,7,,3,0.037797,1246.51,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-018,pre-IMO,0,pre-competition,False,0,False,0,7,,3,0.025703,1248.89,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-019,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.045485,797.93,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-020,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.039387,978.36,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-021,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.038581,481.79,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-022,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.026049,448.49,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-023,IMO-medium,1,competition-hard,False,1,False,1,7,,3,0.033498,905.27,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-024,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.029766,393.66,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-025,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.026842,575.02,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-026,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.020433,356.62,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-027,IMO-easy,1,competition-hard,False,0,False,1,7,,3,0.058032,1863.09,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-028,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.022622,482.85,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-029,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.041517,1409.49,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,PB-Basic-030,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.025621,367.11,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,erdos-1051,Minor Novelty,3,research-medium,True,0,False,0,1,,3,0.025945,393.78,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,erdos-333,Literature Identification,2,research-easy,True,0,False,0,0,,3,0.017455,327.23,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,erdos-397,Independent Rediscovery,1,competition-hard,True,0,False,0,0,,3,0.014981,380.92,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,erdos-654,Negligible Novelty,2,research-easy,True,0,False,0,0,,3,0.023257,576.6,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,erdos-659,Negligible Novelty,2,research-easy,True,0,False,0,0,,3,0.027577,386.74,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,first-proof-10-official,1,2,research-easy,True,0,False,6,1,,3,0.058808,633.1,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,first-proof-4-official,3,4,research-hard,True,0,False,0,0,,3,0.024009,279.19,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,first-proof-5-official,2,3,research-medium,True,0,False,0,0,,3,0.030067,251.1,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,first-proof-6-official,3,4,research-hard,True,0,False,0,0,,3,0.039481,331.24,
architecture,phase1,seed_generate,seed_generate,gemma-4-31b-it,openrouter/google/gemma-4-31b-it,default,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,0,False,0,0,,3,0.05766,776.12,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-001,IMO-easy,1,competition-hard,False,0,False,1,7,,3,0.029574,653.0,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.025452,423.49,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.029586,417.6,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-004,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.036615,532.92,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-005,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.037417,866.61,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-006,IMO-hard,1,competition-hard,False,0,False,0,6,,3,0.023727,456.63,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-007,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.011229,285.87,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-008,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.024432,863.65,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-009,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.022739,494.19,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-010,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.025429,578.43,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-011,IMO-medium,1,competition-hard,False,0,False,0,7,,3,0.022326,515.41,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-012,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.035856,645.47,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-013,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.02332,555.43,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-014,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.021302,604.33,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-015,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.025492,711.25,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-016,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.025312,443.57,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-017,IMO-easy,1,competition-hard,False,0,False,0,1,,3,0.035194,373.37,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-018,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.033367,365.17,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-019,IMO-easy,1,competition-hard,False,0,False,0,6,,3,0.025452,345.82,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-020,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.021795,455.76,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-021,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.028935,365.84,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-022,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.041016,701.55,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-023,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.023503,440.64,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-024,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.026039,1371.8,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-025,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.035463,620.87,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-026,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.022989,896.54,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-027,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.028214,494.16,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-028,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.030851,571.11,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-029,IMO-medium,1,competition-hard,False,0,False,1,1,,3,0.030929,528.59,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Advanced-030,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.027636,372.67,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-001,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.024141,415.07,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-002,pre-IMO,0,pre-competition,False,7,True,7,0,,3,0.018132,333.57,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-003,IMO-easy,1,competition-hard,False,0,False,1,7,,3,0.030155,429.03,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-004,IMO-easy,1,competition-hard,False,0,False,0,6,,3,0.028496,611.92,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-005,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.031684,1138.67,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-006,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.047742,791.22,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-007,IMO-medium,1,competition-hard,False,0,False,1,7,,3,0.038651,667.84,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-008,pre-IMO,0,pre-competition,False,0,False,0,0,,3,0.014846,197.11,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-009,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.021767,352.08,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-010,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.018505,354.94,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-011,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.019713,753.92,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-012,IMO-medium,1,competition-hard,False,7,True,7,7,,3,0.044909,659.48,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-013,pre-IMO,0,pre-competition,False,7,True,7,7,,3,0.036883,998.72,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-014,pre-IMO,0,pre-competition,False,0,False,6,7,,3,0.026087,454.13,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-015,pre-IMO,0,pre-competition,False,0,False,1,7,,3,0.020102,280.46,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-016,pre-IMO,0,pre-competition,False,6,True,6,7,,3,0.03074,425.6,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-017,pre-IMO,0,pre-competition,False,7,True,7,7,,3,0.023778,476.46,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-018,pre-IMO,0,pre-competition,False,0,False,0,0,,3,0.022493,319.9,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-019,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.02895,412.67,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-020,IMO-easy,1,competition-hard,False,6,True,0,7,,3,0.02969,434.98,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-021,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.026536,394.06,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-022,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.030058,628.81,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-023,IMO-medium,1,competition-hard,False,,,1,7,,3,0.042502,728.51,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-024,IMO-medium,1,competition-hard,False,7,True,7,7,,3,0.030983,463.23,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-025,IMO-easy,1,competition-hard,False,0,False,0,7,,3,0.027371,573.59,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-026,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.022624,335.52,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-027,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.028186,427.79,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-028,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.021932,491.94,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-029,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.049553,587.1,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,PB-Basic-030,IMO-easy,1,competition-hard,False,0,False,0,0,,3,0.024934,253.1,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,erdos-1051,Minor Novelty,3,research-medium,True,0,False,0,0,,3,0.023754,219.97,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,erdos-333,Literature Identification,2,research-easy,True,0,False,0,0,,3,0.02057,508.29,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,erdos-397,Independent Rediscovery,1,competition-hard,True,0,False,0,0,,3,0.018949,220.54,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,erdos-654,Negligible Novelty,2,research-easy,True,0,False,7,7,,3,0.028516,578.27,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,erdos-659,Negligible Novelty,2,research-easy,True,0,False,0,0,,3,0.02286,172.58,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,first-proof-10-official,1,2,research-easy,True,0,False,1,1,,3,0.047268,940.06,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,first-proof-4-official,3,4,research-hard,True,0,False,0,0,,3,0.028323,162.08,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,first-proof-5-official,2,3,research-medium,True,0,False,0,0,,3,0.047122,422.21,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,first-proof-6-official,3,4,research-hard,True,0,False,0,0,,3,0.035638,182.56,
architecture,phase1,seed_generate,seed_generate,gpt-oss-120b,openrouter/openai/gpt-oss-120b,default,ramsey-hypergraphs,Moderately Interesting,5,research-frontier,True,0,False,0,0,,3,0.029108,937.34,
architecture,phase1,seed_generate,seed_generate,qwen3.6-35b-a3b,openrouter/qwen/qwen3.6-35b-a3b,default,PB-Advanced-001,IMO-easy,1,competition-hard,False,7,True,7,7,,3,0.172049,998.08,
architecture,phase1,seed_generate,seed_generate,qwen3.6-35b-a3b,openrouter/qwen/qwen3.6-35b-a3b,default,PB-Advanced-002,IMO-medium,1,competition-hard,False,0,False,0,0,,3,0.162638,1343.65,
architecture,phase1,seed_generate,seed_generate,qwen3.6-35b-a3b,openrouter/qwen/qwen3.6-35b-a3b,default,PB-Advanced-003,IMO-hard,1,competition-hard,False,0,False,0,0,,3,0.222741,516.09,
